channel_id,channel_name,message_id,date,text,views,forwards,reactions,has_media,reply_to,processed_text,cluster
trade001k,001k.Trade,11248,2025-05-28 13:37:07+00:00,"Я не знаю, почему вы до сих пор не подписаны на наш второй канал по торговле. 

Ждем — [ссылка на канал.](https://t.me/trading_001k)",23588,6,0,True,,знаю почему сих пор подписаны наш второй канал торговле ждем ссылка каналhttpstmetrading_k,4
trade001k,001k.Trade,11244,2025-05-28 12:31:01+00:00,"**Там Telegram и xAI договорились о партнёрстве сроком на 1 год для интеграции Grok в Telegram.**

Судя по видео, выглядит очень интересно. Теперь, похоже, можно будет ресерчить инфу в самом Телеграме, просить Грок давать выжимку по PDF-файлам, не читая их.

Плюс судя по всему можно будет использовать Грок как чат-бота для своего бизнеса или других нужд. Выглядит классно, интересно уже затестить эту механику.",23740,204,0,True,,там telegram xai договорились партнёрстве сроком год для интеграции grok telegram судя видео выглядит очень интересно теперь похоже можно будет ресерчить инфу самом телеграме просить грок давать выжимку pdfфайлам читая плюс судя всему можно будет использовать грок как чатбота для своего бизнеса или других нужд выглядит классно интересно уже затестить эту механику,0
trade001k,001k.Trade,11243,2025-05-28 11:49:37+00:00,"**Пресейл аишки ANTIX**

[**Antix**](https://antix.in/) — платформа для создания реалистичных AI Digital Humans, которые можно использовать для игр, фильмов, рекламных роликов или быть аватарами для блогеров, которые будут иметь свой уникальный on-chain NFT-паспорт.

В партнёрах есть HBO, EA Sports, Tencent, FIFA, Porsche, Warner Bros и другие.

Сейчас у проекта проходит пресейл их токена ANTIX с ценой $0.06, как пишет команда — на 57% дешевле цены TGE.

🟢Сейл будет проходить по этой [ссылке](https://token.antix.in/?refcode=cf4150dd) (рефка даст +5% бонусных токенов).
🟢**Оплата:** в USDT, USDC, BNB и ETH в сетях ETH, BSC и Base.

В целом проект необычный, есть много нарративов — от AI до Gaming. Проект ориентирован как на web3, так и web2. Свою бету они запускают в Q2 2025.

Поэтому, кому интересно — обязательно проведите собственный ресерч. Если будете залетать, помните, что это хай-риск, поэтому заноси столько, сколько готовы потерять.",22850,49,0,True,,пресейл аишки antix antixhttpsantixin платформа для создания реалистичных digital human которые можно использовать для игр фильмов рекламных роликов или быть аватарами для блогеров которые будут иметь свой уникальный onchain nftпаспорт партнёрах есть hbo sport tencent fifa porsche warner bros другие сейчас проекта проходит пресейл токена antix ценой как пишет команда дешевле цены tge сейл будет проходить этой ссылкеhttpstokenantixinrefcodecfdd рефка даст бонусных токенов оплата usdt usdc bnb eth сетях eth bsc base целом проект необычный есть много нарративов gaming проект ориентирован как web так web свою бету они запускают поэтому кому интересно обязательно проведите собственный ресерч если будете залетать помните что это хайриск поэтому заноси столько сколько готовы потерять,0
trade001k,001k.Trade,11242,2025-05-28 10:47:59+00:00,"🔥👀 Telegram планирует привлечь $1,5 млрд в рамках сделки с облигациями, среди инвесторов ожидаются BlackRock, Mubadala и Citadel.

__Павел Дуров: я буду в Дубае в первую неделю июня — впереди ждут хорошие новости.__

Вчера также в SOL Strategies объявили, что привлекут $1 млрд для покупки токенов SOL за счёт выпуска акций, долговых обязательств и других ценных бумаг в течение 25 месяцев.

Видно, что набирает обороты тенденция подобных инициатив с выпуском акций для привлечения капитала в крипту.",22978,127,0,True,,telegram планирует привлечь млрд рамках сделки облигациями среди инвесторов ожидаются blackrock mubadala citadel __павел дуров буду дубае первую неделю июня впереди ждут хорошие новости__ вчера также sol strategy объявили что привлекут млрд для покупки токенов sol счёт выпуска акций долговых обязательств других ценных бумаг течение месяцев видно что набирает обороты тенденция подобных инициатив выпуском акций для привлечения капитала крипту,0
trade001k,001k.Trade,11241,2025-05-28 09:35:48+00:00,"**Риски дампа по Битку
**
Активность на рынке заметно выросла с подходом биткоина к ATH, видно, что проекты спешат выходить — очень много сейлов появилось за последнее время, в которых активно участвуем в Альфе.

Также дропы активно выходят, которые стараемся так же лутать — тот же Resolv, Sophon, Huma и др., плюс отрабатываем биржевые активности с дропами как на Бинанс, так и OKX.

В целом всё хорошо, но графически, конечно, ситуация не очень нравится, лично наше мнение — вот этот распил уровня ни к чему хорошему не приведёт, и сейчас мы видим слабость. Нет силы покупателя закрепиться выше уровня ATH, и это плохо.

В принципе, сейчас рисуется не самая лучшая картина, поэтому в ближайшие дни — сегодня-завтра — нужно будет держать руку на пульсе, в крайнем случае выходить из позиций, а также возможно словить какие-то хорошие шорты.

Надеемся, появится какой-то позитив и поменяется картина, но в целом графически всё выглядит сейчас опасно, поэтому будьте готовы к возможным проливам, параллельно отрабатывая различные активности.

🌚 [Our media ](https://uadd.me/a01k_crypto)  🤖 [PayBot](https://t.me/alpha01k_bot)  
📈 [Intraday ](https://t.me/trading_001k)      💰 [Trade OKX](https://www.okx.com/join/14029484)",25387,107,0,False,,риски дампа битку активность рынке заметно выросла подходом биткоина ath видно что проекты спешат выходить очень много сейлов появилось последнее время которых активно участвуем альфе также дропы активно выходят которые стараемся так лутать тот resolv sophon huma плюс отрабатываем биржевые активности дропами как бинанс так okx целом всё хорошо графически конечно ситуация очень нравится лично наше мнение вот этот распил уровня чему хорошему приведёт сейчас видим слабость нет силы покупателя закрепиться выше уровня ath это плохо принципе сейчас рисуется самая лучшая картина поэтому ближайшие дни сегоднязавтра нужно будет держать руку пульсе крайнем случае выходить позиций также возможно словить какието хорошие шорты надеемся появится какойто позитив поменяется картина целом графически всё выглядит сейчас опасно поэтому будьте готовы возможным проливам параллельно отрабатывая различные активности medium httpsuaddmeak_crypto paybothttpstmealphak_bot intraday httpstmetrading_k trade okxhttpswwwokxcomjoin,0
trade001k,001k.Trade,11240,2025-05-27 16:19:26+00:00,"James Wynn (кит из HL) предиктит $118к за BTC до конца этой недели.

После его ""смарт трейдов"" не стоит воспринимать всерьёз его тейки, а тем более копировать трейды, но будем рады, если он окажется прав!",26114,61,0,True,,james wynn кит предиктит btc конца этой недели после его смарт трейдов стоит воспринимать всерьёз его тейки тем более копировать трейды будем рады если окажется прав,4
trade001k,001k.Trade,11239,2025-05-27 15:33:47+00:00,"**Смарт мув от ОАЭ:** власти объявили, что предоставят каждому гражданину бесплатную подписку ChatGPT Plus.

⚪️ Проект является результатом ключевого партнерства OpenAI и правительства ОАЭ.
⚪️Он включает в себя строительство крупного центра обработки данных ИИ под названием Stargate UAE в Абу-Даби.

За ИИ — будущее, и это факт, а власти буквально делают так, чтобы их граждане были готовы к миру, в котором ИИ играет ведущую роль. С такими темпами ОАЭ из статуса нефтяной столицы станут столицей AI.",26753,206,0,False,,смарт мув оаэ власти объявили что предоставят каждому гражданину бесплатную подписку chatgpt plus проект является результатом ключевого партнерства openai правительства оаэ включает себя строительство крупного центра обработки данных под названием stargate uae абудаби будущее это факт власти буквально делают так чтобы граждане были готовы миру котором играет ведущую роль такими темпами оаэ статуса нефтяной столицы станут столицей,0
trade001k,001k.Trade,11238,2025-05-27 14:56:38+00:00,🦊х🤑 MetaMask официально интегрировала сеть Solana.,25969,114,0,False,,metamask официально интегрировала сеть solana,4
trade001k,001k.Trade,11237,2025-05-27 13:40:49+00:00,"❗️**Кевин Хассет:** Тарифы могут снизиться до 10% или даже меньше для некоторых стран. Более низкие тарифы будут применяться к тем странам, которые предложат выгодные условия.

Получается, что США придётся снизить базовую ставку в 10% для многих стран, а это приведёт к снижению общей тарифной нагрузки, которая сейчас составляет около 14%.

А по мере снижения тарифов будут снижаться и инфляционные ожидания — то, что нужно ФРС.",25794,52,0,False,,кевин хассет тарифы могут снизиться или даже меньше для некоторых стран более низкие тарифы будут применяться тем странам которые предложат выгодные условия получается что сша придётся снизить базовую ставку для многих стран это приведёт снижению общей тарифной нагрузки которая сейчас составляет около мере снижения тарифов будут снижаться инфляционные ожидания что нужно фрс,0
trade001k,001k.Trade,11236,2025-05-27 13:13:48+00:00,"🔥Trump Media привлечёт $2,5 млрд для покупки BTC.",24937,109,0,True,,trump medium привлечёт млрд для покупки btc,4
trade001k,001k.Trade,11235,2025-05-27 12:33:17+00:00,"**Конор МакГрегор:**
На событиях этой недели я понял, что не все блокчейны на самом деле децентрализованы.

Многие говорят мне, что только BTC и ETH — по-настоящему децентрализованные сети.

Но правительство США собирается покупать XRP, SOL и ADA?

Поделитесь своими мыслями!

Что-то Конор стал часто говорить о крипте, все мы знаем, как он любит money. Возможно, прогревает, и скоро увидим какие-то анонсы?",25273,73,0,True,,конор макгрегор событиях этой недели понял что все блокчейны самом деле децентрализованы многие говорят мне что только btc eth понастоящему децентрализованные сети правительство сша собирается покупать xrp sol ada поделитесь своими мыслями чтото конор стал часто говорить крипте все знаем как любит money возможно прогревает скоро увидим какието анонсы,0
trade001k,001k.Trade,11234,2025-05-27 11:06:57+00:00,"**Прогнозируется, что к 2033 году  доля рынка AI может увеличиться в 4 раза**

**Объём рынка на 2023 год: $2,5 трлн**
⚪️Электромобили — 36%
⚪️Прочее — 34%
⚪️Интернет вещей — 15%
⚪️Солнечная энергетика — 7%
⚪️Искусственный интеллект — 7%

**Объём рынка на 2033 год (прогноз): $16,4 трлн**
⚪️Искусственный интеллект — 29%
⚪️Прочее — 29%
⚪️Интернет вещей — 19%
⚪️Блокчейн — 14%
⚪️Электромобили — 9%",24240,58,0,True,,прогнозируется что году доля рынка может увеличиться раза объём рынка год трлн электромобили прочее интернет вещей солнечная энергетика искусственный интеллект объём рынка год прогноз трлн искусственный интеллект прочее интернет вещей блокчейн электромобили,0
trade001k,001k.Trade,11233,2025-05-27 10:04:40+00:00,"**Япония официально утратила статус крупнейшего в мире кредитора впервые за 34 года — Министерство финансов Японии.**

Одна из ключевых причин — просадка по активам в иностранных бумагах, особенно по госдолгу США. Доходности растут, цены падают — портфель Японии down.

Теперь Япония может начать постепенную реллокацию капитала, что создаёт дополнительное давление на рынок американского долга. А значит, ещё больше давления для ФРС по ставкам.",23395,54,0,False,,япония официально утратила статус крупнейшего мире кредитора впервые года министерство финансов японии одна ключевых причин просадка активам иностранных бумагах особенно госдолгу сша доходности растут цены падают портфель японии теперь япония может начать постепенную реллокацию капитала что создаёт дополнительное давление рынок американского долга значит ещё больше давления для фрс ставкам,0
trade001k,001k.Trade,11232,2025-05-27 08:57:47+00:00,"**Биток взломают квантовые компьютеры?**

Сейчас снова активно поднимается тема страшилок по поводу взлома битка квантовыми компьютерами.

⚪️Сначала BlackRock впервые добавили пункт в своей обновлённой заявке на BTC-ETF, что, если квантовые технологии достаточно продвинутся, они смогут взламывать криптографические алгоритмы.

⚪️Позже исследователи Google выяснили, что для взлома RSA-шифрования теперь нужно в 20 раз меньше ресурсов — около 1 млн кубитов вместо 20 млн (сейчас максимальная мощность — около 1000 кубитов).

На самом деле всё намного сложнее, так как есть такое понятие, как** физические кубиты** и **логические**. И важнее не количество физических кубитов, а количество логических кубитов с низкой ошибкой (чтобы получить 1 логический кубит, нужно от 1000 до 10 000 физических).

А это займёт десятки лет. Думаем, к тому времени многое ещё поменяется — как в плане квантовых компьютеров, так и в области защиты криптографии. Поэтому важно меньше забивать голову разным FUD'ом, и фокусироваться на том, что происходит сейчас.

Сегодня уже Америка фулл ворк — фьючи сейчас торгуются на фонду +2%. Так что ждём открытия фонды и подтверждения роста — там и крипта, возможно, подтянется.

Сегодня снова выходят разные дропы, листинги, разлоки и активности так что есть с чем работать — воркаем!

🌚 [Our media ](https://uadd.me/a01k_crypto)  🤖 [PayBot](https://t.me/alpha01k_bot)  
📈 [Intraday ](https://t.me/trading_001k)      💰 [Trade OKX](https://www.okx.com/join/14029484)",26732,76,0,False,,биток взломают квантовые компьютеры сейчас снова активно поднимается тема страшилок поводу взлома битка квантовыми компьютерами сначала blackrock впервые добавили пункт своей обновлённой заявке btcetf что если квантовые технологии достаточно продвинутся они смогут взламывать криптографические алгоритмы позже исследователи google выяснили что для взлома rsaшифрования теперь нужно раз меньше ресурсов около млн кубитов вместо млн сейчас максимальная мощность около кубитов самом деле всё намного сложнее так как есть такое понятие как физические кубиты логические важнее количество физических кубитов количество логических кубитов низкой ошибкой чтобы получить логический кубит нужно физических это займёт десятки лет думаем тому времени многое ещё поменяется как плане квантовых компьютеров так области защиты криптографии поэтому важно меньше забивать голову разным fudом фокусироваться том что происходит сейчас сегодня уже америка фулл ворк фьючи сейчас торгуются фонду так что ждём открытия фонды подтверждения роста там крипта возможно подтянется сегодня снова выходят разные дропы листинги разлоки активности так что есть чем работать воркаем medium httpsuaddmeak_crypto paybothttpstmealphak_bot intraday httpstmetrading_k trade okxhttpswwwokxcomjoin,0
trade001k,001k.Trade,11231,2025-05-26 15:12:48+00:00,"👀 Там один кит, а может и инсайдер купил 30k ETH на сумму около $75,6 млн.

Что интересно — в прошлый раз, когда этот адрес закупал Ethereum, его цена выросла на 70% всего за две недели.",28542,620,0,True,,там один кит может инсайдер купил eth сумму около млн что интересно прошлый раз когда этот адрес закупал ethereum его цена выросла всего две недели,4
trade001k,001k.Trade,11230,2025-05-26 14:08:51+00:00,"🔥**Ещё одна вкусная промка от OKX в честь листинга HUMA!
**
Huma — новый проект, который только недавно залистился. Мы, кстати, в альфе его отрабатывали и забрали неплохой дропчик, а также удачно зашортили на разлоке дропа.

Вот ещё и от OKX промо подьехало — можно ещё и тут залутать дроп. Условия, как всегда, максимально простые, а принять участие могут как новые, так и действующие пользователи. На промку выделили 20 млн HUMA.

**Как принять участие:**
🟢Регистрируемся на [бирже](https://www.okx.com/join/14029484) и проходим KYC.
🟢Переходим на страницу [промки](https://www.okx.com/ru/campaigns/huma-trade-and-earn?channelid=14029484) и жмём «Начать».
🟢Для новых пользователей: депаем от 100 USDT и делаем торговый объём от 100 USDT в паре с HUMA.
🟢Для действующих пользователей: депаем от 300/500 USDT и делаем объём 300/500 USDT в паре с HUMA.

Также специально для Web3 выделили пул на $50К за торговлю HUMA — [тык](https://web3.okx.com/ru/trading-arena/huma?channelid=14029484).",27535,45,0,True,,ещё одна вкусная промка okx честь листинга huma huma новый проект который только недавно залистился кстати альфе его отрабатывали забрали неплохой дропчик также удачно зашортили разлоке дропа вот ещё okx промо подьехало можно ещё тут залутать дроп условия как всегда максимально простые принять участие могут как новые так действующие пользователи промку выделили млн huma как принять участие регистрируемся биржеhttpswwwokxcomjoin проходим kyc переходим страницу промкиhttpswwwokxcomrucampaignshumatradeandearnchannelid жмём начать для новых пользователей депаем usdt делаем торговый объём usdt паре huma для действующих пользователей депаем usdt делаем объём usdt паре huma также специально для web выделили пул торговлю huma тыкhttpswebokxcomrutradingarenahumachannelid,0
trade001k,001k.Trade,11229,2025-05-26 12:42:48+00:00,"У Ethereum на графике формируется фигура «чашка с ручкой»

Если опять не увидим ""горки Трампа"" или что-то ещё подобное, то вполне реально увидеть отработку паттерна, и в ближайшем будущем цена может дойти до уровня $2950–$3100.",26031,311,0,True,,ethereum графике формируется фигура чашка ручкой если опять увидим горки трампа или чтото ещё подобное вполне реально увидеть отработку паттерна ближайшем будущем цена может дойти уровня,4
trade001k,001k.Trade,11228,2025-05-26 11:40:32+00:00,"Новые разлоки — новые возможности. Сохраняйте, чтоб не потерять.

На прошлой неделе хорошо отработали разлоки по Pyth — цену пролили на -35%.",25185,124,0,True,,новые разлоки новые возможности сохраняйте чтоб потерять прошлой неделе хорошо отработали разлоки pyth цену пролили,4
trade001k,001k.Trade,11227,2025-05-26 10:42:51+00:00,"**Ключевые события этой недели:**

**понедельник 26 мая:**
⚪️США - выходной (День памяти).

**вторник 27 мая: **
⚪️Конференция Bitcoin 2025 в Лас-Вегасе (спикеры:  Джей Ди Вэнс, Росс Ульбрихт, Эрик Трамп, Дональд Трамп-младший, Майкл Сэйлор и Синтия Ламмис).
⚪️США - Durable Goods Orders (апр) - 15:30.

**среда 28 мая:**
⚪️Публикация протоколов FOMC - 21:00.

**четверг 29 мая:**
⚪️США - ВВП (1 кв.) - 15:30.
⚪️США - Initial Jobless Claims - 15:30.
⚪️США - Баланс ФРС - 23:30.

**пятница 30 мая: **
⚪️США - PCE Price index (апр) - 15:30.
⚪️США - Chicago PMI (май) - 16:45.",23385,64,0,False,,ключевые события этой недели понедельник мая сша выходной день памяти вторник мая конференция bitcoin ласвегасе спикеры джей вэнс росс ульбрихт эрик трамп дональд трампмладший майкл сэйлор синтия ламмис сша durable good order апр среда мая публикация протоколов fomc четверг мая сша ввп сша initial jobless claim сша баланс фрс пятница мая сша pce price index апр сша chicago pmi май,0
trade001k,001k.Trade,11226,2025-05-26 09:12:28+00:00,"**Трамп испортил выходные**

Как мы и писали в пятницу: TradFi уходит на выходные, биток встаёт в проторговку из-за отсутствия объёмов — тем самым давая альтам возможность расти, если, конечно, ничего не случится.

И это «если» случилось — Трамп опять решил добавить ложку дёгтя, заявив, что рекомендует ввести 50% пошлины на ЕС с 1 июня. Соответственно, и реакция: фонда и крипта — вниз. Даже тот самый кит не выдержал и закрыл лонг.

Но динамика по притокам в ETF — как в биток, так и в эфир — оставалась хорошей. В целом за всю прошлую неделю чистые притоки +$3,3 млрд (против +$785 млн неделей ранее).

Потому что все понимали: Трамп снова играет в свою игру — сначала предлагает что-то агрессивное, рынки реагируют падением, а потом он «спасает ситуацию», и всё снова хорошо. Что, в итоге, подтвердил его мув сегодня ночью, когда он объявил о переносе пошлин по ЕС до 9 июля — рынок опять вверх.

Рынок всё ещё остаётся позитивным, но слабым — пока что рано говорить про full risk-on, особенно на фоне «трамповских горок». Тем не менее, возможности есть и есть с чем работать. Сегодня в Америке выходной, поэтому low volume, особых мувов делать не будем, но завтра нужны подтверждения.

🌚 [Our media ](https://uadd.me/a01k_crypto)  🤖 [PayBot](https://t.me/alpha01k_bot)  
📈 [Intraday ](https://t.me/trading_001k)      💰 [Trade OKX](https://www.okx.com/join/14029484)",24061,34,0,False,,трамп испортил выходные как писали пятницу tradfi уходит выходные биток встаёт проторговку изза отсутствия объёмов тем самым давая альтам возможность расти если конечно ничего случится это если случилось трамп опять решил добавить ложку дёгтя заявив что рекомендует ввести пошлины июня соответственно реакция фонда крипта вниз даже тот самый кит выдержал закрыл лонг динамика притокам etf как биток так эфир оставалась хорошей целом всю прошлую неделю чистые притоки млрд против млн неделей ранее потому что все понимали трамп снова играет свою игру сначала предлагает чтото агрессивное рынки реагируют падением потом спасает ситуацию всё снова хорошо что итоге подтвердил его мув сегодня ночью когда объявил переносе пошлин июля рынок опять вверх рынок всё ещё остаётся позитивным слабым пока что рано говорить про full riskon особенно фоне трамповских горок тем менее возможности есть есть чем работать сегодня америке выходной поэтому low volume особых мувов делать будем завтра нужны подтверждения medium httpsuaddmeak_crypto paybothttpstmealphak_bot intraday httpstmetrading_k trade okxhttpswwwokxcomjoin,0
trade001k,001k.Trade,11225,2025-05-25 11:01:48+00:00,"**Aethir в партнёрстве с EigenLayer запустили преддепозитный стейкинг**

Теперь [можно](https://aethir.com/ru/blog-posts/aethirs-eigenlayer-ath-vault-is-here-stake-ath-and-mint-eath-to-maximize-rewards) застейкать ATH и получить EigenATH (eATH) — ликвидный токен, приносящий награды и участвующий в развитии сети.

**Также тут реализована система рестейкинга по схеме:**
Твой $ATH → превращается в $eATH → арендуется GPU-хостами → используется для ИИ и гейминга → хосты платят за использование → стейкеры получают награды.

**Что важно знать:**
🟢eATH = 1:1 к ATH + автокомпаундинг наград.
🟢Лок токенов на 1 год, затем 30 дней ожидания вывода.
🟢Награды от Cloud Hosts — GPU-поставщиков Aethir.
🟢eATH можно делегировать операторам для оптимизации доходности.
🟢Поддержка DeFi.

Скоро будет доступен APR-калькулятор для оценки доходности. Полноценный запуск с наградами и подключением хостов — в 4 квартале 2025.

**Ссылка на стейкинг — **[**тык**](https://user.aethir.com/stake/eigenlayer)**.**

Aethir уже не раз приятно кормил своими дропами — хорошие кейсы у них есть. Лок на год смущает, но, как с другими обёртками: всегда можно слить на дексах, а потом выкупить обратно.

Так что, если интересно пассивно пофармить или есть желание холдить ATH в лонг-терм — можно занести какую-то часть депозита по РМ.",24391,42,0,True,,aethir партнёрстве eigenlayer запустили преддепозитный стейкинг теперь можноhttpsaethircomrublogpostsaethirseigenlayerathvaultisherestakeathandminteathtomaximizerewards застейкать ath получить eigenath eath ликвидный токен приносящий награды участвующий развитии сети также тут реализована система рестейкинга схеме твой ath превращается eath арендуется gpuхостами используется для гейминга хосты платят использование стейкеры получают награды что важно знать eath ath автокомпаундинг наград лок токенов год затем дней ожидания вывода награды cloud host gpuпоставщиков aethir eath можно делегировать операторам для оптимизации доходности поддержка defi скоро будет доступен aprкалькулятор для оценки доходности полноценный запуск наградами подключением хостов квартале ссылка стейкинг тыкhttpsuseraethircomstakeeigenlayer aethir уже раз приятно кормил своими дропами хорошие кейсы них есть лок год смущает как другими обёртками всегда можно слить дексах потом выкупить обратно так что если интересно пассивно пофармить или есть желание холдить ath лонгтерм можно занести какуюто часть депозита,0
trade001k,001k.Trade,11224,2025-05-24 15:17:01+00:00,"**🎟 Разыгрываем билеты на Incrypted Conference 2025**

Хотите попасть на главное крипто-событие этого лета? Мы дарим 10 билетов на Incrypted Conference, которая пройдёт 14 июня в Киеве!

**Условия участия простые:**
🟢Быть нашим рефералом на OKX — [рефка.](https://www.okx.com/join/63611318)
🟢Торговать на бирже — 10 человек с наибольшим торговым объёмом за неделю получат билеты.
🟢Заполнить данную [**форму**](https://forms.gle/W257at2DQnNwjtMz7)[,](https://forms.gle/W257at2DQnNwjtMz7) чтобы мы смогли проверить ваши торговые объёмы.

❗️Если у вас уже есть аккаунт OKX, но вы не наш реф, выполните следующие действия:
⚪️Заполните эту [форму.](https://docs.google.com/forms/d/1HfeKOVctwudSn_lf81UEEOuUOHgH0WDyqce_is4TdxU/viewform?edit_requested=true)
⚪️В поле “Реферальная ссылка партнёра” вставьте — нашу рефку: https://www.okx.com/join/63611318

Всем удачи! Уверены, билеты достанутся тем, кто действительно хочет попасть на конфу!",23691,15,0,False,,разыгрываем билеты incrypted conference хотите попасть главное криптособытие этого лета дарим билетов incrypted conference которая пройдёт июня киеве условия участия простые быть нашим рефералом okx рефкаhttpswwwokxcomjoin торговать бирже человек наибольшим торговым объёмом неделю получат билеты заполнить данную формуhttpsformsglewatdqnnwjtmzhttpsformsglewatdqnnwjtmz чтобы смогли проверить ваши торговые объёмы если вас уже есть аккаунт okx наш реф выполните следующие действия заполните эту формуhttpsdocsgooglecomformsdhfekovctwudsn_lfueeouuohghwdyqce_istdxuviewformedit_requestedtrue поле реферальная ссылка партнёра вставьте нашу рефку httpswwwokxcomjoin всем удачи уверены билеты достанутся тем кто действительно хочет попасть конфу,0
trade001k,001k.Trade,11223,2025-05-24 09:50:04+00:00,"**GENIUS принят в Сенате и теперь почти готов к финальному утверждению**

Законопроект был на грани срыва — вокруг него началась реальная война. Но война была не против самого законопроекта, а против всей криптоиндустрии.

**Что вообще за GENIUS такой**❓

⚪️Если вкратце — это важный шаг к регуляции крипты.
Законопроект нацелен на то, чтобы обеспечить стейблы 1:1 реальными активами, поддержать доминирование доллара США, прозрачный аудит, лицензии и контроль регуляторов. Выводит стейблкоины из-под юрисдикции SEC и даёт допуск крупных компаний. 
**
🥊Борьба с законопроектом со стороны прогрессивных НКО (некоммерческие организации)**

⚪️Некоторые якобы «общественные организации» с безобидными названиями (например, Americans for Financial Reform, Demand Progress и др.) активно пытаются сорвать принятие закона. Их критику называют политически мотивированной и деструктивной.

⚪️С 2021 года эти организации начали кампанию против крипты, сначала под экологическим предлогом, затем — с позиции социальной справедливости.

**🚫****Глава SEC Гэри Генслер — ключевая фигура в антикриптовом давлении**

⚪️Генслер обслуживал интересы прогрессивных групп и проводил политику репрессий в адрес криптостартапов, игнорируя регуляторные нормы и работая «через карательные меры».

➡️**И теперь наступает поворотный момент** 

⚪️Всё больше демократов начинают дистанцироваться от прогрессивных активистов и готовы обсуждать конструктивные подходы к регулированию криптовалют. Принятие GENIUS Act станет символом этого поворота. И да, сопротивление ещё будет. Но сегодня — победа здравого смысла.

__GENIUS Act — это шанс на здравое регулирование, а его провал может стоить США лидерства в новой цифровой экономике.__

Как видим, то место, где находимся сейчас — это не просто очередной этап «памп-битка», а результат многолетней эволюции крипторынка — путь через конфликты, политическое давление и борьбы криптоиндустрии за свое существование.

🌚 [Our media ](https://uadd.me/a01k_crypto)  🤖 [PayBot](https://t.me/alpha01k_bot)  
📈 [Intraday ](https://t.me/trading_001k)      💰 [Trade OKX](https://www.okx.com/join/14029484)",27926,44,0,False,,genius принят сенате теперь почти готов финальному утверждению законопроект был грани срыва вокруг него началась реальная война война была против самого законопроекта против всей криптоиндустрии что вообще genius такой если вкратце это важный шаг регуляции крипты законопроект нацелен чтобы обеспечить стейблы реальными активами поддержать доминирование доллара сша прозрачный аудит лицензии контроль регуляторов выводит стейблкоины изпод юрисдикции sec даёт допуск крупных компаний борьба законопроектом стороны прогрессивных нко некоммерческие организации некоторые якобы общественные организации безобидными названиями например american financial reform demand progress активно пытаются сорвать принятие закона критику называют политически мотивированной деструктивной года эти организации начали кампанию против крипты сначала под экологическим предлогом затем позиции социальной справедливости глава sec гэри генслер ключевая фигура антикриптовом давлении генслер обслуживал интересы прогрессивных групп проводил политику репрессий адрес криптостартапов игнорируя регуляторные нормы работая через карательные меры теперь наступает поворотный момент всё больше демократов начинают дистанцироваться прогрессивных активистов готовы обсуждать конструктивные подходы регулированию криптовалют принятие genius act станет символом этого поворота сопротивление ещё будет сегодня победа здравого смысла __genius act это шанс здравое регулирование его провал может стоить сша лидерства новой цифровой экономике__ как видим место где находимся сейчас это просто очередной этап пампбитка результат многолетней эволюции крипторынка путь через конфликты политическое давление борьбы криптоиндустрии свое существование medium httpsuaddmeak_crypto paybothttpstmealphak_bot intraday httpstmetrading_k trade okxhttpswwwokxcomjoin,0
